"","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"54196",15.163,12.362,16.345,9.448,13.019,11.575,9.574,14.484,9.977,6.998,6.998
"54197",14.706,12.015,13.433,7.909,11.998,10.068,12.771,13.685,9.887,7.75,7.75
"54198",15.25,10.893,11.258,8.02,17.088,9.787,10.648,17.987,10.981,9.192,8.02
"54199",14.915,14.477,11.754,10.025,16.492,9.67,11.423,19.136,13.895,9.779,9.67
"54200",12.799,16.875,12.388,12.578,16.99,11.763,11.566,15.384,11.822,8.191,8.191
"54201",13.297,15.851,11.403,10.284,14.809,11.119,10.861,13.904,10.208,9.258,9.258
"54202",14.445,13.638,13.241,9.749,11.93,10.672,10.485,13.871,10.621,10.304,9.749
"54203",14.327,12.657,11.644,8.39,7.565,12.75,9.474,12.416,10.927,11.855,7.565
"54204",14.054,12.099,10.468,10.401,10.84,15.235,9.341,16.647,10.335,13.632,9.341
"54205",14.188,15.518,10.155,8.711,12.106,14.69,12.177,16.383,13.459,12.166,8.711
"54206",13.506,20.185,11.045,11.004,12.554,15.497,11.955,13.811,14.748,11.713,11.004
"54207",13.39,16.081,9.918,12.222,13.905,11.684,14.686,13.636,15.952,10.202,9.918
"54208",14.039,14.244,11.238,11.979,17.936,9.039,11.067,13.689,14.023,10.353,9.039
"54209",12.612,15.025,12.077,10.084,17.468,8.933,9.763,12.988,11.103,9.771,8.933
"54210",12.191,12.548,12.914,9.55,15.498,6.595,8.536,14.708,12.024,9.693,6.595
"54211",14.446,12.784,13.583,9.857,11.477,10.482,10.13,15.259,9.102,8.772,8.772
"54212",15.901,13.501,13.711,10.641,11.756,9.665,11.401,11.909,11.231,11.3,9.665
"54213",16.165,16.73,14.39,11.502,15.912,9.574,11.042,9.937,10.402,9.543,9.543
"54214",14.735,14.732,11.931,12.21,18.964,9.016,14.617,10.501,12.035,11.68,9.016
"54215",16.213,14.525,12.991,13.832,19.32,5.506,16.762,12.404,13.179,9.743,5.506
"54216",17.632,15.21,12.296,13.648,15.432,9.997,13.944,12.87,11.772,12.494,9.997
"54217",17.341,15.587,13.301,12.978,14.361,9.704,12.947,13.707,9.237,12.239,9.237
"54218",18.296,14.933,12.042,10.801,12.146,8.879,11.08,13.493,11.619,13.976,8.879
"54219",18.516,12.84,11.329,11.668,5.209,7.489,10.287,13.506,14.316,11.693,5.209
"54220",18.128,13.12,12.49,13.259,9.147,8.197,11.001,11.382,16.292,12.511,8.197
"54221",15.929,13.071,14.978,12.428,13.1,12.146,14.427,11.655,18.645,12.763,11.655
"54222",15.372,12.756,12.52,10.325,17.661,12.048,13.819,10.192,18.173,12.588,10.192
"54223",14.639,16.789,12.887,12.428,16.284,12.669,13.936,13.272,15.754,15.993,12.428
"54224",14.836,17.738,13.539,11.485,10.73,9.139,14.307,14.922,16.036,17.019,9.139
"54225",15.723,16.271,12.025,12.855,9.059,10.501,12.766,15.861,18.468,10.843,9.059
"54226",14.446,15.463,9.852,10.336,9.927,9.65,10.642,15.622,17.777,10.946,9.65
"54227",14.977,14.376,13.608,10.905,8.342,8.32,11.56,13.069,14.45,9.103,8.32
"54228",16.602,13.626,14.45,14.135,13.363,13.448,11.025,10.777,13.671,10.61,10.61
"54229",16.076,14.739,11.252,11.662,16.31,15.632,14.624,13.379,14.544,12.665,11.252
"54230",16.234,15.737,13.162,12.009,15.695,15.037,12.282,11.407,13.602,11.651,11.407
"54231",15.908,15.398,12.43,12.367,15.02,12.53,13.978,13.763,14.341,10.922,10.922
"54232",13.996,15.655,11.52,12.71,14.168,11.783,15.451,12.998,13.152,12.664,11.52
"54233",13.962,17.696,11.247,11.847,13.453,12.993,14.931,12.381,11.793,11.989,11.247
"54234",13.746,19.28,14.515,12.713,14.719,14.422,14.719,14.199,13.932,11.595,11.595
"54235",16.846,21.485,8.567,13.286,16.205,14.208,15.214,15.327,13.615,12.841,8.567
"54236",13.853,22.131,13.796,12.734,16.633,11.032,16.145,16.245,14.55,13.019,11.032
"54237",14.262,18.732,12.468,12.772,19.56,10.413,14.499,14.232,13.401,10.632,10.413
"54238",15.501,16.089,13.695,14.244,21.15,14.296,13.787,14.36,12.593,12.608,12.593
"54239",15.571,17.053,16.719,13.441,20.576,18.704,14.211,12.641,11.537,11.844,11.537
"54240",14.677,16.717,18.092,13.902,19,15.939,14.689,12.17,12.776,11.541,11.541
"54241",20.051,16.488,16.803,10.064,16.021,14.63,13.103,12.212,13.218,14.57,10.064
"54242",17.299,18.753,17.595,13.584,18.392,15.73,15.623,12.346,14.092,11.463,11.463
"54243",18.299,15.658,15.544,13.565,21.836,13.585,17.697,13.057,15.899,14.721,13.057
"54244",19.372,16.862,14.762,13.259,22.917,12.831,16.362,12.475,17.645,12.843,12.475
"54245",17.827,16.107,16.666,9.053,21.289,16.224,14.482,10.652,18.544,14.9,9.053
"54246",15.579,16.69,15.314,11.438,21.282,14.424,13.123,11.533,18.073,14.847,11.438
"54247",16.388,14.268,17.106,10.314,21.054,12.803,11.666,15.071,16.591,14.507,10.314
"54248",16.107,16.507,15.562,11.43,16.886,13.082,13.829,12.595,15.339,14.881,11.43
"54249",15.595,16.172,13.68,14.286,17.029,13.849,15.123,15.986,14.053,15.671,13.68
"54250",15.852,13.476,15.738,15.41,11.322,14.776,16.061,13.285,13.719,11.83,11.322
"54251",15.209,13.18,15.031,14.559,11.462,16.423,15.124,14.155,16.163,12.744,11.462
"54252",14.596,17.585,14.157,13.977,13.106,16.52,15.456,15.799,15.937,13.351,13.106
"54253",13.682,14.207,14.825,11.782,15.128,15.927,15.892,16.263,17.69,12.823,11.782
"54254",15.747,14.711,12.986,15.107,14.708,15.953,12.511,16.278,15.075,14.135,12.511
"54255",16.713,15.615,12.422,13.674,11.93,15.504,12.846,15.77,15.433,14.159,11.93
"54256",16.55,17.935,15.023,11.454,11.605,13.801,12.513,15.616,16.187,14.676,11.454
"54257",16.557,14.817,14.725,11.637,8.544,16.092,12.976,16.384,16.524,14.484,8.544
"54258",14.03,13.01,14.831,13.774,10.006,14.474,13.281,17.092,16.201,15.676,10.006
"54259",13.777,16.228,11.934,13.15,10.889,13.787,13.886,16.922,14.471,15.683,10.889
"54260",13.849,17.556,12.02,11.773,11.399,12.046,12.252,14.943,14.196,16.096,11.399
"54261",14.303,17.622,12.449,12.609,12.45,15.608,11.475,13.499,16.573,16.903,11.475
"54262",12.597,16.94,12.308,12.262,10.193,15.154,11.862,13.926,15.287,16.419,10.193
"54263",13.968,20.132,13.935,11.911,12.145,15.115,14.044,16.218,16.814,14.964,11.911
"54264",13.431,20.189,10.883,11.039,13.301,15.818,14.535,15.862,16.563,15.185,10.883
"54265",13.754,18.515,13.005,11.021,14.835,16.079,13.451,16.125,15.493,13.371,11.021
"54266",18.331,14.66,15.141,14.506,16.551,16.092,12.352,16.217,11.5,13.432,11.5
"54267",22.324,15.774,17.628,12.604,19.734,15.51,10.159,16.721,11.971,13.862,10.159
"54268",19.618,15.941,13.705,13.831,20.534,14.7,11.383,18.673,14.394,10.844,10.844
"54269",17.685,14.004,12.378,13.215,19.572,14.263,13.891,17.578,16.892,12.019,12.019
"54270",13.602,16.321,12.672,12.142,22.427,12.891,12.998,14.787,19.639,14.257,12.142
"54271",13.469,16.25,13.47,12.951,24.76,14.485,14.783,15.83,21.832,13.748,12.951
"54272",13.716,15.933,15.701,11.445,21.235,12.969,15.245,15.737,19.606,10.451,10.451
"54273",13.572,15.344,14.658,11.74,18.307,15.405,15.11,15.842,16.544,14.888,11.74
"54274",15.399,13.989,13.231,11.964,20.603,15.7,15.082,15.437,16.938,14.668,11.964
"54275",15.975,17.622,13.81,12.224,22.498,15.211,14.183,14.891,16.914,13.212,12.224
"54276",16.237,14.548,12.409,13.994,22.458,14.353,12.207,15.453,17.624,14.468,12.207
"54277",15.297,17.81,12.801,14.427,18.851,12.166,12.578,16.497,16.61,15.077,12.166
"54278",16.75,19.681,12.359,12.745,16.757,12.735,12.231,17.897,15.025,14.025,12.231
"54279",17.275,18.904,13.116,12.617,15.827,13.793,12.373,17.087,14.322,10.34,10.34
"54280",16.39,16.893,14.95,12.908,19.521,16,10.452,17.206,13.672,10.708,10.452
"54281",13.854,15.574,14.726,13.615,17.011,22.742,12.139,16.752,11.299,12.259,11.299
"54282",13.14,17.181,10.292,12.371,15.238,23.316,14.686,16.802,16.545,12.529,10.292
"54283",13.57,16.441,12.874,12.097,15.779,19.82,11.798,17.235,16.463,12.043,11.798
"54284",13.458,19.901,12.743,11.094,15.356,18.184,10.359,18.16,18.27,13.267,10.359
"54285",13.64,21.899,14.876,13.328,16.268,18.648,9.638,15.085,17.511,10.73,9.638
"54286",14.891,22.562,11.496,10.962,16.087,16.764,11.85,14.543,16.712,13.36,10.962
"54287",12.701,20.372,14.937,10.829,14.427,16.173,11.185,16.066,16.431,13.099,10.829
"54288",12.692,19.825,14.21,10.526,18.569,16.796,8.943,15.527,16.659,13.018,8.943
"54289",12.403,17.963,11.55,10.812,13.886,15.412,9.252,15.243,15.815,10.4,9.252
"54290",12.661,18.2,14.974,10.251,12.543,22.552,9.492,14.788,15.909,10.856,9.492
"54291",12.935,19.944,12.838,11.632,14.284,20.097,10.008,15.457,17.178,11.204,10.008
"54292",12.283,16.764,12.44,12.354,15.941,18.923,13.782,15.038,14.599,11.987,11.987
"54293",12.406,18.798,11.112,10.041,15.531,16.975,11.175,15.756,15.398,12.915,10.041
"54294",12.525,19.121,10.654,12.449,15.838,15.094,12.043,16.086,14.561,13.163,10.654
"54295",13.874,21.991,13.013,12.593,19.22,16.035,9.643,15.864,15.688,10.176,9.643
"54296",13.97,19.889,13.953,12.526,19.497,14.63,10.162,16.249,15.655,11.155,10.162
"54297",14.253,19.832,16.199,9.8,15.181,15.251,10.773,15.501,12.898,10.62,9.8
"54298",13.923,19.102,12.215,7.901,15.231,17.573,10.291,18.995,15.238,10.062,7.901
"54299",16.045,18.677,14.646,7.02,17.913,19.07,10.601,17.794,15.82,11.555,7.02
"54300",15.282,20.974,14.458,9.316,19.949,19.031,10.434,13.481,16.332,14.26,9.316
"54301",14.575,20.4,16.298,12.46,21.051,17.825,11.512,16.202,19.173,11.085,11.085
"54302",16.241,21.264,14.343,11.79,22.341,16.013,14.104,16.227,20.989,13.531,11.79
"54303",13.732,20.52,12.588,11.693,22.027,15.768,16.08,15.696,20.753,15.217,11.693
"54304",15.979,18.12,11.118,11.54,22.252,21.931,17.555,15.452,19.897,14.724,11.118
"54305",15.53,17.419,13.417,12.865,18.505,18.655,15.993,15.197,19.137,15.326,12.865
"54306",14.545,17.772,14.109,12.299,14.263,20.036,15.965,14.979,20.75,14.847,12.299
"54307",17.454,18.834,13.413,10.922,19.285,18.523,13.272,14.975,21.283,13.85,10.922
"54308",18.062,16.862,12.509,12.856,15.797,15.315,13.325,13.958,19.342,10.548,10.548
"54309",18.587,17.102,12.762,13.863,12.838,16.088,10.815,16.549,19.629,12.755,10.815
"54310",16.564,16.15,10.723,11.758,9.47,17.743,7.905,16.509,18.356,12.858,7.905
"54311",17.004,15.393,9.673,11.663,13.392,17.288,9.423,15.441,17.773,14.392,9.423
"54312",14.7,16.522,12.666,10.106,17.064,16.212,8.365,15.758,17.694,15.06,8.365
"54313",14.685,16.238,12.19,6.278,18.09,17.328,11.232,18.212,17.081,13.71,6.278
"54314",16.177,16.651,13.188,8.806,16.931,15.411,10.384,16.531,18.013,12.875,8.806
"54315",16.315,15.899,11.458,10.599,17.07,24.583,12.538,14.034,17.237,13.163,10.599
"54316",16.596,17.476,11.098,13.696,15.636,25.708,17.625,14.476,15.873,8.027,8.027
"54317",18.094,17.652,11.444,10.561,13.878,20.354,16.798,16.556,15.749,8.52,8.52
"54318",18.258,17.64,13.234,8.401,14.862,18.363,16.55,18.29,15.761,7.807,7.807
"54319",18.564,19.376,12.198,7.506,14.422,18.122,13.788,16.149,14.761,10.687,7.506
"54320",19.531,20.385,13.893,11.244,14.501,21.027,12.473,15.882,15.717,10.977,10.977
"54321",18.572,14.675,9.32,9.581,22.558,20.917,8.098,15.739,14.327,10.547,8.098
"54322",17.333,15.282,8.234,8.045,21.506,17.675,8.912,15.996,13.743,10.941,8.045
"54323",16.052,17.898,9.195,11.685,20.427,18.814,9.867,18.351,15.58,10.285,9.195
"54324",16.537,15.567,10.599,11.128,21.284,17.514,15.353,15.697,15.61,12.287,10.599
"54325",16.731,15.923,7.869,12.047,19.997,17.619,18.378,16.165,15.224,12.484,7.869
"54326",16.847,13.97,5.796,10.549,18.122,16.322,19.677,17.454,16.469,10.441,5.796
"54327",14.766,15.416,9.2,9.815,16.365,15.253,16.164,16.403,14.756,9.415,9.2
"54328",17.751,15.022,12.323,12.44,13.716,19.238,17.602,16.338,13.743,9.405,9.405
"54329",21.686,15.673,12.443,8.144,15.604,17.749,20.19,14.86,18.442,12.897,8.144
"54330",21.673,17.623,8.338,7.982,15.825,18.891,13.119,14.056,14.376,13.495,7.982
"54331",18.776,17.403,11.389,5.63,16.402,20.132,10.834,16.686,15.442,13.627,5.63
"54332",15.865,22.509,13.873,8.127,14.043,19.126,10.637,17.859,17.114,11.795,8.127
"54333",14.181,18.007,12.414,10.633,14.186,15.339,13.159,17.447,15.088,8.12,8.12
"54334",14.835,18.067,13.759,11.157,15.95,13.021,13.596,16.127,12.918,11.746,11.157
"54335",14.113,19.377,13.211,8.048,11.84,11.374,14.52,16.271,14.663,12.13,8.048
"54336",14.807,19.305,13.013,12.569,14.258,11.893,13.253,14.836,16.588,11.342,11.342
"54337",11.669,20.078,12.259,13.705,18.309,12.791,9.773,14.651,15.008,10.778,9.773
"54338",14.034,18.29,14.027,14.669,17.954,14.528,10.195,12.339,14.238,12.013,10.195
"54339",18.056,14.986,13.826,10.54,17.747,10.558,11.32,11.904,13.107,17.003,10.54
"54340",18.062,19.664,14.208,9.341,13.298,12.411,11.612,12.759,12.895,10.116,9.341
"54341",13.556,18.834,16.629,8.362,12.406,12.412,11.943,14.11,16.091,7.876,7.876
"54342",11.474,20.173,15.111,10.11,10.65,11.287,10.926,14.053,18.221,8.884,8.884
"54343",12.335,21.95,13.324,8.635,9.998,12.542,10.395,15.973,16.502,9.27,8.635
"54344",11.876,24.647,13.324,7.623,13.231,11.68,8.735,12.668,14.622,10.926,7.623
"54345",11.949,21.526,15.415,5.216,9.218,12.168,10.38,14.656,11.72,10.023,5.216
"54346",9.664,21.145,10.299,6.753,14.219,12.183,13.974,11.55,9.673,9.218,6.753
"54347",11.856,20.064,8.349,8.596,14.593,13.375,9.554,13.383,12.175,9.055,8.349
"54348",13.731,18.3,8.253,7.783,9.611,15.987,8.827,11.14,13.458,8.693,7.783
"54349",11.746,15.196,10.462,10.367,8.898,12.26,11.965,16.457,12.633,8.376,8.376
"54350",8.97,14.212,10.705,11.139,14.798,7.982,8.633,12.072,10.994,6.325,6.325
"54351",12.315,12.511,10.646,12.008,13.137,10.046,10.17,13.577,11.009,5.642,5.642
"54352",8.138,11.198,13.873,11.086,14.222,10.205,7.428,10.825,7.852,7.744,7.428
"54353",9.01,10.863,14.66,10.895,12.543,10.917,3.819,9.83,12.837,6.385,3.819
"54354",9.422,11.551,12.356,11.902,19.295,10.468,1.825,4.088,8.903,9.259,1.825
"54355",9.406,11.335,12.637,12.642,16.664,7.425,-1.403,3.602,7.645,14.649,-1.403
"54356",8.782,7.532,15.791,12.441,18.188,7.509,4.146,6.57,8.051,5.255,4.146
"54357",13.541,9.596,9.959,5.367,11.479,7.142,0.869,7.583,10.097,9.434,0.869
"54358",7.322,9.519,13.679,7.303,10.663,8.858,2.005,5.474,11.061,7.707,2.005
"54359",4.669,15.235,12.935,8.723,10.946,10.76,3.426,7.169,10.404,6.666,3.426
"54360",6.849,17.111,12.806,12.615,12.443,11.148,10.975,6.173,11.061,7.885,6.173
"54361",7.734,15.828,7.543,14.991,11.569,10.387,13.201,4.134,11.154,2.56,2.56
"54362",8.804,9.132,5.754,12.1,14.524,10.957,5.187,6.039,10.517,3.246,3.246
"54363",9.291,7.747,7.678,9.712,16.592,9.523,7.589,9.74,9.908,1.672,1.672
"54364",9.683,9.865,7.85,10.417,17.015,8.776,8.121,10.584,10.373,1.059,1.059
"54365",8.405,7.796,4.336,2.338,15.419,8.097,7.682,7.619,8.388,2.658,2.338
"54366",8.434,8.995,5.56,4.317,16.083,7.218,9.32,8.402,4.855,4.269,4.269
"54367",10.24,8.804,1.035,4.715,13.532,7.869,9.346,8.095,2.333,4.731,1.035
"54368",12.784,5.534,1.13,2.682,11.633,5.519,10.889,6.923,-0.592,4.224,-0.592
"54369",11.854,6.981,3.345,1.959,11.693,7.446,6.09,8.431,2.257,4.869,1.959
"54370",10.981,11.692,6.833,8.371,9.225,5.591,5.696,7.401,10.28,4.95,4.95
"54371",11.539,9.451,4.664,3.971,7.001,4.871,0.477,12.114,6.391,6.693,0.477
"54372",10.931,5.607,5.576,4.368,6.499,8.487,1.857,8.181,8.781,7.432,1.857
"54373",10.021,5.7,9.091,4.746,8.172,9.989,1.562,6.538,8.723,6.751,1.562
"54374",8.697,6.683,13.155,5.646,7.078,12.602,2.543,7.796,7.827,5.619,2.543
"54375",10.987,8.03,12.828,7.014,7.417,14.583,1.137,12.131,6.783,6.09,1.137
"54376",8.805,5.439,8.08,10.573,6.528,9.774,2.002,10.036,5.803,8.673,2.002
"54377",9.444,5.13,6.772,9.913,5.048,7.338,4.376,7.872,8.441,9.446,4.376
"54378",7.926,3.125,5.434,11.912,3.81,10.181,2.026,8.611,9.372,7.305,2.026
"54379",4.141,3.86,4.345,12.572,4.983,6.499,8.44,9.102,7.531,8.096,3.86
"54380",8.15,4.952,3.782,11.895,4.719,6.973,3.922,9.616,5.947,3.994,3.782
"54381",7.124,9.943,0.536,10.724,5.813,9.933,4.527,13.168,7.739,1.365,0.536
"54382",15.243,11.55,5.302,10.22,6.313,11.855,1.66,14.881,2.494,3.589,1.66
"54383",12.499,12.325,2.053,10.134,9.383,11.538,2.503,11.738,0.256,8.56,0.256
"54384",11.227,8.119,0.901,8.47,6.794,12.91,7.044,11.888,1.532,6.914,0.901
"54385",7.712,7.859,1.466,10.566,5.612,7.007,3.057,4.669,2.038,4.776,1.466
"54386",6.163,10.521,4.59,7.28,7.055,5.982,0.185,9.479,1.345,5.782,0.185
"54387",6.543,5.574,5.285,8.207,9.517,4.37,1.085,7.467,0.879,5.961,0.879
"54388",5.338,5.911,5.389,11.117,8.61,5.545,5.01,3.44,2.694,3.747,2.694
"54389",4.402,8.302,2.261,13.133,11.809,7.536,2.3,7.911,0.017,3.922,0.017
"54390",5.204,9.402,4.59,6.52,13.125,6.228,3.262,3.947,-2.644,6.408,-2.644
"54391",8.039,5.353,5.991,6.442,11.619,5.488,0.07,3.353,-0.127,8.546,-0.127
"54392",12.392,4.911,7.26,7.097,4.678,3.159,-0.775,0.604,9.404,7.02,-0.775
"54393",2.564,5.326,5.313,9.342,8.67,1.512,1.146,1.305,0.995,4.683,0.995
"54394",-0.618,5.577,4.567,11.318,7.935,2.903,0.471,1.59,2.373,6.404,-0.618
"54395",-2.399,1.224,2.467,9.427,3.982,2.704,3.583,1.279,-4.853,9.578,-4.853
"54396",1.992,4.674,3.389,1.89,9.739,4.515,0.812,1.429,-3.428,9.847,-3.428
"54397",6.133,2.259,1.075,2.668,11.675,2.7,-1.906,5.177,-4.577,10.577,-4.577
"54398",7.77,2.646,1.601,3.113,6.797,3.55,-2.58,8.451,-6.068,13.537,-6.068
"54399",9.895,3.667,7.846,-0.344,4.956,6.504,-4.73,2.494,0.523,9.064,-4.73
"54400",10.105,7.506,1.02,1.453,7.343,9.142,-0.623,3.805,8.561,10.563,-0.623
"54401",4.154,1.375,4.143,3.511,10.063,7.347,-2.201,2.667,2.265,9.54,-2.201
"54402",2.645,-1.208,2.755,6.393,6.092,4.821,0.268,5.115,6.263,0.418,-1.208
"54403",-0.057,1.332,-3.417,4.087,3.876,-0.854,2.032,9.377,11.599,4.941,-3.417
"54404",6.174,-0.823,0.236,3.644,1.659,-2.965,5.863,9.16,12.093,9.064,-2.965
"54405",4.33,3.125,6.697,8.688,5.077,-1.575,4.965,4.707,8.619,5.356,-1.575
"54406",7.681,11.404,6.019,7.608,2.622,-0.057,1.199,3.396,1.926,8.212,-0.057
"54407",5.345,5.583,5.462,6.849,7.447,6.953,2.321,2.212,-0.318,2.933,-0.318
"54408",8.264,5.324,4.016,8.455,6.069,1.295,1.151,0.623,-1.446,8.364,-1.446
"54409",10.358,4.115,5.006,6.404,3.482,5.113,-2.821,0.215,-2.951,10.089,-2.951
"54410",12.519,7.97,4.787,5.677,6.596,3.8,-5.404,2.332,5.259,2.674,-5.404
"54411",10.424,8.088,0.524,4.184,3.004,7.907,-4.763,0.247,9.724,2.827,-4.763
"54412",7.404,12.709,-0.956,1.089,0.507,8.538,-4.701,-0.739,7.641,8,-4.701
"54413",9.905,6.53,0.102,2.631,0.557,4.093,-2.89,-3.841,2.228,8.128,-3.841
"54414",8.057,3.77,5.275,4.973,1.926,9.078,-2.381,-3.674,0.193,3.446,-3.674
"54415",3.12,4.231,6.339,5.993,1.035,3.661,-2.384,-1.271,-0.682,1.916,-2.384
"54416",4.474,8.679,6.871,-0.019,-1.249,-0.725,-2.81,4.402,8.309,0.091,-2.81
"54417",10.524,10.688,1.04,4.379,-1.433,2.798,3.572,4.879,2.525,-0.85,-1.433
"54418",10.061,7.888,0.078,5.334,0.159,8.627,6.793,10.949,-0.391,5.866,-0.391
"54419",5.993,5.73,1.074,2.21,2.404,11.273,5.338,12.791,5.807,-1.198,-1.198
"54420",8.089,11.939,-0.518,1.63,0.629,12.375,5.075,10.383,7.379,1.177,-0.518
"54421",7.599,9.814,0.43,2.952,1.157,13.541,8.775,1.664,4.072,6.998,0.43
"54422",5.406,8.623,6.632,7.984,-0.304,12.332,8.738,4.961,1.853,2.761,-0.304
"54423",2.647,7.696,8.957,3.44,-0.02,12.076,7.068,8.255,-0.895,1.158,-0.895
"54424",5.546,8.009,6.879,3.216,-2.819,4.708,10.301,2.493,4.171,2.495,-2.819
"54425",6.777,7.33,1.73,3.081,-3.157,7.992,8.49,2.439,0.054,5.045,-3.157
"54426",4.66,6.513,-2.237,2.428,-2.731,10.522,8.207,1.317,1.259,-0.615,-2.731
"54427",4.153,7.132,3.971,5.706,-0.417,11.466,5.871,4.876,1.762,-4.226,-4.226
"54428",2.732,7.508,4.958,7.056,5.34,10.705,1.122,5.316,1.229,-4.809,-4.809
"54429",-0.081,8.165,5.159,7.499,2.035,10.969,3.227,3.78,1.413,-1.571,-1.571
"54430",1.003,4.981,5.794,3.096,2.678,5.903,5.495,6.026,-0.391,-1.759,-1.759
"54431",-0.617,3.437,3.736,4.62,3.128,1.323,2.668,0.336,6.84,3.446,-0.617
"54432",3.522,5.692,3.614,8.382,2.771,0.663,0.58,-2.415,4.652,0.128,-2.415
"54433",3.76,8.818,3.604,0.368,-0.768,5.922,1.057,-1.385,7.29,2.479,-1.385
"54434",3.451,5.834,4.139,5.361,0.742,5.6,2.549,-0.02,3.675,5.224,-0.02
"54435",3.989,7.252,3.228,1.269,-0.224,3.636,4.825,0.661,1.698,3.516,-0.224
"54436",2.299,3.577,4.293,2.119,-0.877,9.031,7.709,0.144,-1.326,4.389,-1.326
"54437",5.301,6.414,7.551,8.549,-0.478,7.648,5.309,2.11,1.864,3.543,-0.478
"54438",7.951,3.684,1.794,9.625,5.098,7.11,0.341,3.274,-0.027,2.893,-0.027
"54439",7.931,5.43,-0.916,5.337,6.318,5.414,-0.553,3.099,0.212,3.393,-0.916
"54440",6.955,3.15,0.102,5.005,1.151,2.259,-2.373,4.4,2.634,3.12,-2.373
"54441",3.714,7.387,2.822,5.945,1.605,2.596,-3.432,4.117,4.668,4.846,-3.432
"54442",7.598,5.125,1.739,8.067,3.147,5.185,0.673,3.41,5.946,4.408,0.673
"54443",6.719,7.068,1.82,10.093,3.404,9.705,7.003,4.244,10.733,5.785,1.82
"54444",3.646,5.639,4.804,11.409,3.953,11.177,7.254,1.83,11.077,3.452,1.83
"54445",7.94,10.193,4.794,11.665,2.001,12.279,2.165,-0.465,10.598,3.931,-0.465
"54446",11.685,8.671,-3.026,12.033,2.754,10.799,3.005,-1.819,7.382,-0.309,-3.026
"54447",12.079,10.7,2.083,11.262,1.42,7.792,0.878,2.168,4.736,-1.056,-1.056
"54448",11.627,14.145,7.675,8.489,-0.537,2.591,4.423,2.523,3.64,0.601,-0.537
"54449",1.896,13.6,2.442,9.595,1.617,5.553,4.143,2.217,3.282,-0.045,-0.045
"54450",5.638,10.062,0.26,12.092,2.675,8.784,5.22,9.95,2.051,2.466,0.26
"54451",8.831,6.832,0.56,9.959,-0.697,2.941,8.898,5.069,2.084,7.696,-0.697
"54452",6.697,6.352,6.413,1.966,6.584,7.046,12.105,4.106,0.392,7.711,0.392
"54453",7.234,8.281,8.491,1.602,4.361,9.736,11.43,5.642,1.211,9.731,1.211
"54454",12.756,3.583,8.731,2.678,4.974,11.527,1.3,2.476,5.545,8.743,1.3
"54455",9.428,9.461,4.086,2.231,7.516,11.373,5.968,1.88,6.196,11.314,1.88
"54456",6.506,10.986,6.307,1.414,8.709,12.183,6.795,2.647,9.033,5.602,1.414
"54457",5.639,5.124,9.167,2.098,3.944,14.63,6.931,6.911,4.046,2.169,2.098
"54458",6.445,3.538,2.128,3.311,1.815,9.23,11.033,6.495,6.666,3.05,1.815
"54459",10.397,5.095,-2.238,3.945,4.59,2.309,4.544,6.269,6.909,9.965,-2.238
"54460",5.456,5.47,-3.274,2.107,9.673,1.371,10.589,6.587,6.514,8.853,-3.274
"54461",8.426,2.298,-4.065,0.093,6.176,7.592,4.771,7.537,7.515,8.901,-4.065
"54462",5.33,7.477,-1.69,-3.179,3.036,7.221,5.526,4.27,8.647,11.074,-3.179
"54463",4.275,11.781,-0.039,-3.037,5.495,7.738,5.941,2.7,11.199,7.583,-3.037
"54464",6.272,7.723,-1.766,0.193,2.04,6.75,3.104,4.55,9.475,3.935,-1.766
"54465",10.398,6.625,-0.784,1.428,7.446,8.015,4.052,4.829,8.317,2.121,-0.784
"54466",10.967,11.059,4.319,1.451,9.351,12.669,4.48,8.518,9.557,6.423,1.451
"54467",13.951,11.207,3.448,6.243,6.137,10.845,5.555,6.872,13.527,8.757,3.448
"54468",11.893,6.045,5.861,9.381,6.789,2.671,5.963,7.887,9.37,5.55,2.671
"54469",8.379,5.646,10.114,5.171,11.039,4.541,7.919,8.877,7.847,0.641,0.641
"54470",7.061,5.621,6.937,3.989,11.307,7.718,7.236,8.081,9.775,0.421,0.421
"54471",7.821,5.837,12.055,6.497,16.883,2.94,11.075,7.65,11.87,3.354,2.94
"54472",6.477,4.204,13.699,9.787,17.29,2.806,15.713,9.752,8.752,1.054,1.054
"54473",-0.635,4.246,13.323,9.938,9.232,7.282,15.568,14.086,9.835,2.374,-0.635
"54474",3.057,5.567,13.548,9.604,6.313,3.096,13.649,15.409,9.377,0.825,0.825
"54475",3.052,5.847,14.142,5.632,8.218,1.509,9.843,12.711,3.524,3.529,1.509
"54476",3.727,7.012,13.426,3.692,7.789,2.869,14.082,9.885,2.262,6.015,2.262
"54477",4.072,8.348,14.359,2.303,9.595,7.608,13.473,9.149,7.226,7.225,2.303
"54478",7.565,7.632,13.937,7.207,10.867,14.341,13.253,10.095,4.27,4.818,4.27
"54479",3.391,6.691,11.78,6.372,12.699,14.99,10.486,10.062,7.941,5.157,3.391
"54480",4.638,8.004,9.078,7.066,11.23,15.579,11.567,9.693,6.796,5.133,4.638
"54481",7.9,5.755,7.978,14.094,7.685,7.412,13.964,9.166,3.744,7.068,3.744
